detection_id,video_name,video_path,frame,t_sec,x,y,area,bbox_x,bbox_y,bbox_w,bbox_h
6100,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5391,539.1,1517,1033,33.5,1514,1028,6,10
6101,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5392,539.2,1405,1072,84.5,1400,1066,10,12
6102,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5392,539.2,1519,1033,39.0,1516,1028,6,10
6103,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5393,539.3,1405,1073,91.5,1400,1066,10,14
6104,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5393,539.3,1519,1031,34.0,1516,1026,6,10
6105,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5394,539.4,1405,1072,88.0,1400,1066,10,12
6106,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5395,539.5,1405,1072,81.0,1400,1066,10,12
6107,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5396,539.6,1406,1072,63.0,1402,1066,8,12
6108,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5397,539.7,1406,1072,65.0,1402,1066,8,12
6109,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5398,539.8,1406,1073,67.5,1402,1066,8,14
6110,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5399,539.9,1406,1071,54.0,1402,1066,8,10
6111,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5400,540.0,1406,1071,52.0,1402,1066,8,10
6112,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5401,540.1,1406,1073,56.5,1402,1067,8,13
6113,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5402,540.2,1407,1073,41.5,1404,1068,6,10
6114,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5403,540.3,1407,1071,38.5,1404,1067,6,9
6115,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5404,540.4,1407,1071,36.5,1404,1067,6,9
6116,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5405,540.5,1407,1072,33.0,1404,1068,6,8
6117,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5406,540.6,1407,1073,33.5,1404,1068,6,10
6118,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5407,540.7,1407,1071,21.5,1404,1068,6,6
6119,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5410,541.0,1408,1072,21.0,1406,1068,4,8
6120,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5472,547.2,116,696,21.0,114,692,4,8
6121,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5530,553.0,1351,728,28.0,1348,724,6,8
6122,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5531,553.1,1349,724,29.0,1346,720,6,8
6123,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5532,553.2,1348,724,58.5,1344,718,8,12
6124,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5533,553.3,1348,724,62.5,1344,718,8,12
6125,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5534,553.4,1348,724,66.0,1344,718,8,12
6126,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5535,553.5,1348,725,76.5,1344,718,8,14
6127,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5536,553.6,1348,726,66.0,1344,720,8,12
6128,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5537,553.7,1348,726,70.0,1344,720,8,12
6129,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5538,553.8,1348,725,76.5,1344,718,8,14
6130,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5539,553.9,1348,725,70.5,1344,718,8,14
6131,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5540,554.0,1348,726,69.5,1344,720,8,12
6132,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5541,554.1,1348,726,66.0,1344,720,8,12
6133,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5542,554.2,1348,726,66.0,1344,720,8,12
6134,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5543,554.3,1348,726,66.0,1344,720,8,12
6135,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5544,554.4,1348,727,57.5,1344,722,8,10
6136,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5545,554.5,1348,727,59.5,1344,722,8,10
6137,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5546,554.6,1348,727,56.0,1344,722,8,10
6138,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5547,554.7,1348,727,52.0,1344,722,8,10
6139,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5548,554.8,1348,727,54.0,1344,722,8,10
6140,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5549,554.9,1348,728,49.0,1344,724,8,8
6141,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5550,555.0,1348,729,52.5,1344,724,8,10
6142,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5551,555.1,1348,728,45.5,1344,724,8,8
6143,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5552,555.2,1348,729,49.0,1344,724,8,10
6144,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5553,555.3,1348,729,50.5,1344,724,8,10
6145,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5554,555.4,1347,728,34.0,1344,724,7,9
6146,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5555,555.5,1347,730,31.0,1344,726,7,8
6147,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5556,555.6,1348,728,32.5,1344,724,8,8
6148,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5557,555.7,1349,729,25.0,1346,726,6,6
6149,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5558,555.8,1349,729,25.0,1346,726,6,6
6150,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5559,555.9,1349,729,21.5,1346,726,6,6
6151,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5560,556.0,1349,729,21.5,1346,726,6,6
6152,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5561,556.1,1349,729,21.5,1346,726,6,6
6153,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5562,556.2,1349,729,21.5,1346,726,6,6
6154,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5564,556.4,1349,729,21.5,1346,726,6,6
6155,12nov2025_phys_part9.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part9.mp4,5605,560.5,1339,819,21.5,1336,816,6,6
