seconds,hours,Ch1,Ch2,Ch3,Ch4,Temp
1842.663,0.511850833,241.921,216.883,215.198,200.251,25.474
1847.666,0.513240556,241.661,216.646,215.439,200.412,25.476
1852.666,0.514629444,242.043,216.759,215.195,200.322,25.479
1857.666,0.516018333,241.552,216.707,215.198,200.288,25.479
1862.667,0.5174075,241.661,216.655,215.193,200.246,25.48
1867.668,0.518796667,241.902,216.629,215.313,200.338,25.482
1872.667,0.520185278,241.91,216.484,215.078,200.491,25.477
1877.668,0.521574444,241.725,216.475,215.083,200.311,25.476
1882.668,0.522963333,241.673,216.424,215.078,200.454,25.478
1887.668,0.524352222,242.003,216.449,215.164,200.46,25.479
1892.668,0.525741111,241.749,216.698,215.103,200.478,25.475
1897.668,0.52713,241.851,216.594,215.144,200.33,25.478
1902.67,0.528519444,241.663,216.525,215.054,200.465,25.477
1907.672,0.529908889,241.979,216.49,215.129,200.515,25.477
1912.67,0.531297222,242.055,216.339,215.2,200.475,25.478
1917.67,0.532686111,241.552,216.216,215.167,200.407,25.477
1922.67,0.534075,241.847,216.374,215.244,200.528,25.477
1927.67,0.535463889,241.954,216.539,215.043,200.404,25.478
1932.67,0.536852778,241.736,216.155,215.189,200.441,25.478
1937.67,0.538241667,241.833,216.179,215.121,200.5,25.478
1942.671,0.539630833,241.661,216.19,215.229,200.446,25.482
1947.671,0.541019722,241.575,216.236,215.052,200.565,25.476
1952.671,0.542408611,241.839,216.084,215.081,200.587,25.481
1957.672,0.543797778,241.694,216.442,215.058,200.547,25.482
1962.675,0.5451875,241.522,216.15,215.123,200.571,25.478
1967.674,0.546576111,241.598,216.216,215.167,200.449,25.481
1972.673,0.547964722,241.625,216.118,214.966,200.439,25.48
1977.673,0.549353611,241.851,216.176,215.018,200.597,25.48
1982.674,0.550742778,241.914,216.075,215.278,200.603,25.481
1987.674,0.552131667,241.625,216.063,215.161,200.55,25.479
1992.675,0.553520833,241.602,216.225,215.21,200.619,25.481
1997.675,0.554909722,241.436,215.833,215.087,200.597,25.482
2002.676,0.556298889,241.65,216.256,215.173,200.505,25.481
2007.674,0.557687222,241.545,215.934,215.078,200.505,25.48
2012.676,0.559076667,242.081,216.113,215.116,200.55,25.479
2017.676,0.560465556,241.648,216.24,214.992,200.672,25.484
2022.678,0.561855,242.007,216.049,215.072,200.672,25.48
2027.677,0.563243611,241.994,216.194,215.181,200.545,25.48
2032.676,0.564632222,241.751,216.087,215.09,200.674,25.483
2037.679,0.566021944,241.659,216.107,215.084,200.72,25.485
2042.678,0.567410556,241.919,216.006,215.11,200.799,25.485
2047.679,0.568799722,241.856,216.078,215.238,200.746,25.484
2052.68,0.570188889,241.81,216.179,215.17,200.513,25.48
2057.678,0.571577222,241.919,215.81,215.296,200.68,25.484
2062.681,0.572966944,241.614,215.988,215.176,200.661,25.482
2067.682,0.574356111,241.81,215.897,215.067,200.754,25.483
2072.684,0.575745556,241.896,216.179,215.064,200.712,25.48
2077.685,0.577134722,241.952,216.041,214.95,200.725,25.485
2082.685,0.578523611,241.982,215.972,215.145,200.645,25.482
2087.685,0.5799125,241.51,216.194,215.196,200.841,25.485
2092.685,0.581301389,241.959,215.96,215.167,200.81,25.484
2097.686,0.582690556,241.671,216.018,214.93,200.645,25.481
2102.686,0.584079444,241.602,215.842,215.247,201.014,25.483
2107.689,0.585469167,241.837,215.785,215.165,200.743,25.483
2112.689,0.586858056,241.896,215.885,215.216,200.757,25.484
2117.689,0.588246944,241.631,216.24,215.15,200.828,25.484
2122.688,0.589635556,241.774,215.906,215.176,200.873,25.485
2127.689,0.591024722,241.631,215.615,215.173,200.82,25.482
2132.69,0.592413889,241.652,215.865,215.17,201.009,25.482
2137.689,0.5938025,241.675,215.779,215.119,200.988,25.485
2142.69,0.595191667,241.705,215.926,215.145,200.844,25.487
2147.693,0.596581389,241.738,215.874,215.21,200.799,25.486
2152.692,0.59797,241.843,215.765,215.127,201.019,25.484
2157.694,0.599359444,241.669,215.713,215.035,200.6,25.483
2162.694,0.600748333,241.919,215.669,215.11,200.738,25.481
2167.696,0.602137778,241.705,215.759,215.282,200.791,25.484
2172.695,0.603526389,241.64,215.687,215.044,200.664,25.483
2177.697,0.604915833,241.94,215.788,215.19,200.442,25.486
2182.694,0.606303889,241.793,215.761,215.035,200.471,25.481
2187.695,0.607693056,241.889,215.744,215.276,200.415,25.484
2192.697,0.6090825,241.508,215.492,215.21,200.109,25.484
