sconds,hours,Ch1,Ch3,Ch4,Temp
25725,7.145833333,174.65,143.48,126.55,26.705
25730,7.147222222,174.67,143.45,126.53,26.704
25735,7.148611111,174.66,143.42,126.5,26.706
25740,7.15,174.67,143.45,126.46,26.707
25745,7.151388889,174.68,143.44,126.41,26.711
25750,7.152777778,174.64,143.43,126.35,26.714
25755,7.154166667,174.64,143.42,126.31,26.716
25760,7.155555556,174.57,143.44,126.27,26.716
25765,7.156944444,174.55,143.45,126.23,26.719
25770,7.158333333,174.52,143.43,126.18,26.724
25775,7.159722222,174.51,143.41,126.13,26.73
25780,7.161111111,174.49,143.38,126.09,26.734
25785,7.1625,174.45,143.32,126.01,26.746
25790,7.163888889,174.39,143.29,125.94,26.757
25795,7.165277778,174.38,143.3,125.88,26.758
25800,7.166666667,174.4,143.36,125.86,26.748
25805,7.168055556,174.45,143.41,125.85,26.735
25810,7.169444444,174.49,143.45,125.84,26.729
25815,7.170833333,174.48,143.45,125.82,26.728
25820,7.172222222,174.46,143.44,125.78,26.731
25825,7.173611111,174.41,143.42,125.72,26.739
25830,7.175,174.37,143.4,125.64,26.748
25835,7.176388889,174.34,143.38,125.57,26.756
25840,7.177777778,174.32,143.37,125.51,26.76
25845,7.179166667,174.33,143.39,125.48,26.761
25850,7.180555556,174.3,143.4,125.43,26.765
25855,7.181944444,174.29,143.4,125.39,26.767
25860,7.183333333,174.26,143.4,125.32,26.77
25865,7.184722222,174.27,143.4,125.27,26.772
25870,7.186111111,174.27,143.39,125.19,26.774
25875,7.1875,174.27,143.38,125.15,26.777
25880,7.188888889,174.26,143.37,125.12,26.776
25885,7.190277778,174.23,143.38,125.08,26.774
25890,7.191666667,174.21,143.39,125.04,26.771
25895,7.193055556,174.19,143.38,124.98,26.773
25900,7.194444444,174.19,143.38,124.96,26.774
25905,7.195833333,174.16,143.38,124.92,26.777
25910,7.197222222,174.19,143.41,124.9,26.771
25915,7.198611111,174.22,143.44,124.88,26.759
25920,7.2,174.36,143.5,124.89,26.739
25925,7.201388889,174.4,143.56,124.88,26.726
25930,7.202777778,174.42,143.58,124.87,26.716
25935,7.204166667,174.39,143.61,124.85,26.712
25940,7.205555556,174.44,143.61,124.83,26.707
25945,7.206944444,174.45,143.61,124.82,26.705
25950,7.208333333,174.44,143.61,124.8,26.705
25955,7.209722222,174.39,143.63,124.77,26.705
25960,7.211111111,174.39,143.63,124.72,26.706
25965,7.2125,174.4,143.62,124.68,26.706
25970,7.213888889,174.38,143.6,124.64,26.709
25975,7.215277778,174.34,143.59,124.61,26.712
25980,7.216666667,174.3,143.55,124.59,26.718
25985,7.218055556,174.28,143.5,124.54,26.726
25990,7.219444444,174.26,143.44,124.5,26.733
25995,7.220833333,174.23,143.41,124.42,26.743
26000,7.222222222,174.14,143.36,124.35,26.756
26005,7.223611111,174.08,143.32,124.3,26.765
26010,7.225,174.03,143.29,124.27,26.771
26015,7.226388889,174.07,143.28,124.26,26.771
26020,7.227777778,174.08,143.28,124.23,26.773
26025,7.229166667,174.06,143.27,124.19,26.774
26030,7.230555556,174.03,143.25,124.16,26.776
26035,7.231944444,174.01,143.24,124.14,26.777
26040,7.233333333,174.03,143.26,124.16,26.77
26045,7.234722222,174.08,143.3,124.18,26.758
26050,7.236111111,174.15,143.33,124.21,26.744
26055,7.2375,174.22,143.36,124.2,26.736
26060,7.238888889,174.2,143.36,124.2,26.734
26065,7.240277778,174.17,143.34,124.16,26.739
26070,7.241666667,174.11,143.29,124.12,26.747
26075,7.243055556,174.08,143.26,124.07,26.755
26080,7.244444444,174.08,143.23,124.05,26.759
26085,7.245833333,174.08,143.22,124.03,26.762
26090,7.247222222,174.06,143.2,124.01,26.767
26095,7.248611111,174.02,143.18,123.98,26.773
26100,7.25,174,143.14,123.96,26.778
26105,7.251388889,173.99,143.13,123.95,26.78
26110,7.252777778,173.93,143.11,123.91,26.783
26115,7.254166667,173.87,143.12,123.88,26.785
26120,7.255555556,173.85,143.08,123.84,26.79
26125,7.256944444,173.86,143.1,123.84,26.79
26130,7.258333333,173.9,143.08,123.84,26.786
26135,7.259722222,173.95,143.11,123.87,26.775
26140,7.261111111,173.97,143.12,123.9,26.766
26145,7.2625,174.02,143.14,123.92,26.759
26150,7.263888889,173.99,143.14,123.89,26.762
26155,7.265277778,174.01,143.11,123.87,26.766
26160,7.266666667,173.94,143.09,123.84,26.772
26165,7.268055556,173.93,143.09,123.83,26.771
26170,7.269444444,173.93,143.13,123.83,26.765
26175,7.270833333,173.95,143.14,123.85,26.759
26180,7.272222222,173.99,143.14,123.87,26.756
26185,7.273611111,173.98,143.15,123.86,26.755
26190,7.275,173.98,143.17,123.86,26.754
26195,7.276388889,173.95,143.16,123.83,26.755
26200,7.277777778,173.92,143.15,123.8,26.757
26205,7.279166667,173.92,143.12,123.79,26.759
26210,7.280555556,173.91,143.12,123.79,26.761
26215,7.281944444,173.88,143.09,123.79,26.765
26220,7.283333333,173.85,143.09,123.78,26.764
26225,7.284722222,173.86,143.07,123.79,26.764
26230,7.286111111,173.89,143.08,123.81,26.76
26235,7.2875,173.88,143.09,123.82,26.758
26240,7.288888889,173.86,143.09,123.8,26.757
26245,7.290277778,173.85,143.09,123.78,26.752
26250,7.291666667,173.85,143.07,123.79,26.75
26255,7.293055556,173.89,143.07,123.8,26.748
26260,7.294444444,173.89,143.06,123.82,26.748
26265,7.295833333,173.91,143.04,123.81,26.745
26270,7.297222222,173.92,143.04,123.83,26.739
26275,7.298611111,173.95,143.02,123.83,26.737
26280,7.3,173.93,143.03,123.85,26.735
26285,7.301388889,173.92,143,123.84,26.737
26290,7.302777778,173.91,142.98,123.83,26.736
26295,7.304166667,173.94,142.94,123.83,26.736
26300,7.305555556,173.94,142.92,123.84,26.736
26305,7.306944444,173.92,142.88,123.85,26.735
26310,7.308333333,173.92,142.87,123.83,26.735
26315,7.309722222,173.9,142.83,123.81,26.736
26320,7.311111111,173.92,142.82,123.79,26.738
26325,7.3125,173.92,142.77,123.79,26.738
26330,7.313888889,173.9,142.73,123.78,26.738
26335,7.315277778,173.89,142.69,123.78,26.735
26340,7.316666667,173.88,142.67,123.78,26.734
26345,7.318055556,173.89,142.65,123.77,26.733
26350,7.319444444,173.89,142.59,123.77,26.736
26355,7.320833333,173.87,142.53,123.75,26.736
26360,7.322222222,173.87,142.48,123.75,26.736
26365,7.323611111,173.81,142.43,123.72,26.738
26370,7.325,173.82,142.39,123.72,26.74
26375,7.326388889,173.79,142.34,123.71,26.741
26380,7.327777778,173.8,142.29,123.7,26.741
26385,7.329166667,173.78,142.25,123.67,26.745
26390,7.330555556,173.78,142.21,123.65,26.745
26395,7.331944444,173.77,142.19,123.65,26.745
26400,7.333333333,173.77,142.14,123.64,26.743
26405,7.334722222,173.77,142.09,123.62,26.744
26410,7.336111111,173.76,142.04,123.62,26.743
26415,7.3375,173.74,142,123.61,26.74
26420,7.338888889,173.73,141.97,123.62,26.738
26425,7.340277778,173.73,141.93,123.59,26.737
26430,7.341666667,173.74,141.9,123.57,26.738
26435,7.343055556,173.74,141.86,123.55,26.739
26440,7.344444444,173.72,141.81,123.54,26.741
26445,7.345833333,173.71,141.76,123.52,26.746
26450,7.347222222,173.68,141.7,123.49,26.753
26455,7.348611111,173.66,141.67,123.44,26.757
26460,7.35,173.61,141.64,123.42,26.76
26465,7.351388889,173.58,141.61,123.42,26.761
26470,7.352777778,173.58,141.58,123.41,26.759
26475,7.354166667,173.59,141.57,123.41,26.755
26480,7.355555556,173.59,141.56,123.41,26.75
26485,7.356944444,173.6,141.55,123.4,26.748
26490,7.358333333,173.6,141.54,123.39,26.745
26495,7.359722222,173.61,141.51,123.36,26.744
26500,7.361111111,173.62,141.48,123.35,26.741
26505,7.3625,173.66,141.45,123.34,26.742
26510,7.363888889,173.68,141.43,123.35,26.74
26515,7.365277778,173.63,141.42,123.33,26.74
26520,7.366666667,173.59,141.39,123.3,26.742
26525,7.368055556,173.58,141.38,123.29,26.743
26530,7.369444444,173.57,141.35,123.28,26.743
26535,7.370833333,173.56,141.36,123.27,26.739
26540,7.372222222,173.57,141.35,123.26,26.738
26545,7.373611111,173.61,141.34,123.26,26.736
26550,7.375,173.66,141.32,123.27,26.734
26555,7.376388889,173.66,141.3,123.25,26.732
26560,7.377777778,173.64,141.27,123.23,26.733
26565,7.379166667,173.6,141.23,123.21,26.736
26570,7.380555556,173.55,141.21,123.2,26.741
26575,7.381944444,173.55,141.18,123.2,26.746
26580,7.383333333,173.53,141.14,123.17,26.75
26585,7.384722222,173.51,141.11,123.14,26.753
26590,7.386111111,173.46,141.09,123.12,26.756
26595,7.3875,173.44,141.06,123.11,26.758
26600,7.388888889,173.42,141.03,123.1,26.761
26605,7.390277778,173.45,141.01,123.1,26.759
26610,7.391666667,173.45,141.02,123.1,26.755
26615,7.393055556,173.49,141.02,123.11,26.747
26620,7.394444444,173.48,141.03,123.12,26.743
26625,7.395833333,173.5,141.03,123.12,26.738
26630,7.397222222,173.5,141.02,123.1,26.738
26635,7.398611111,173.53,141.02,123.1,26.738
26640,7.4,173.53,141.01,123.07,26.74
26645,7.401388889,173.48,140.99,123.05,26.746
26650,7.402777778,173.42,140.96,123,26.757
26655,7.404166667,173.37,140.91,122.96,26.766
26660,7.405555556,173.37,140.92,122.94,26.766
26665,7.406944444,173.38,140.93,122.95,26.76
26670,7.408333333,173.38,140.95,122.97,26.752
26675,7.409722222,173.4,140.98,122.98,26.747
26680,7.411111111,173.4,141,122.98,26.744
26685,7.4125,173.4,140.99,122.97,26.744
26690,7.413888889,173.37,140.95,122.94,26.746
26695,7.415277778,173.36,140.92,122.93,26.75
26700,7.416666667,173.35,140.91,122.9,26.756
26705,7.418055556,173.31,140.91,122.87,26.76
26710,7.419444444,173.29,140.9,122.83,26.764
26715,7.420833333,173.28,140.89,122.8,26.765
26720,7.422222222,173.26,140.87,122.79,26.766
26725,7.423611111,173.24,140.87,122.76,26.769
26730,7.425,173.22,140.86,122.74,26.769
26735,7.426388889,173.2,140.85,122.71,26.77
26740,7.427777778,173.23,140.86,122.69,26.768
26745,7.429166667,173.26,140.87,122.68,26.768
26750,7.430555556,173.3,140.89,122.67,26.764
26755,7.431944444,173.31,140.9,122.67,26.758
26760,7.433333333,173.33,140.92,122.66,26.751
26765,7.434722222,173.35,140.93,122.65,26.746
26770,7.436111111,173.34,140.94,122.63,26.741
26775,7.4375,173.32,140.94,122.62,26.74
26780,7.438888889,173.31,140.95,122.61,26.737
26785,7.440277778,173.33,140.96,122.62,26.732
26790,7.441666667,173.37,141,122.62,26.724
26795,7.443055556,173.42,141.01,122.61,26.718
26800,7.444444444,173.46,141.01,122.57,26.714
26805,7.445833333,173.45,140.99,122.55,26.712
26810,7.447222222,173.41,140.99,122.53,26.712
26815,7.448611111,173.36,140.97,122.5,26.713
26820,7.45,173.34,140.96,122.47,26.715
26825,7.451388889,173.36,140.94,122.44,26.715
26830,7.452777778,173.4,140.92,122.43,26.715
26835,7.454166667,173.39,140.88,122.36,26.721
26840,7.455555556,173.37,140.86,122.32,26.723
26845,7.456944444,173.3,140.82,122.27,26.727
26850,7.458333333,173.27,140.8,122.25,26.729
26855,7.459722222,173.23,140.76,122.21,26.733
26860,7.461111111,173.22,140.74,122.18,26.734
26865,7.4625,173.26,140.72,122.16,26.733
26870,7.463888889,173.25,140.69,122.14,26.734
26875,7.465277778,173.22,140.64,122.1,26.737
26880,7.466666667,173.21,140.6,122.06,26.739
26885,7.468055556,173.19,140.55,122.03,26.742
26890,7.469444444,173.19,140.5,122,26.744
26895,7.470833333,173.17,140.46,121.99,26.744
26900,7.472222222,173.17,140.43,121.96,26.743
26905,7.473611111,173.17,140.42,121.95,26.739
26910,7.475,173.15,140.41,121.93,26.737
26915,7.476388889,173.17,140.41,121.92,26.732
26920,7.477777778,173.21,140.41,121.91,26.728
26925,7.479166667,173.22,140.38,121.88,26.726
26930,7.480555556,173.18,140.36,121.85,26.727
26935,7.481944444,173.16,140.34,121.81,26.729
26940,7.483333333,173.16,140.33,121.79,26.73
26945,7.484722222,173.22,140.32,121.77,26.728
26950,7.486111111,173.2,140.31,121.75,26.727
26955,7.4875,173.16,140.3,121.72,26.727
26960,7.488888889,173.12,140.27,121.68,26.727
26965,7.490277778,173.14,140.25,121.66,26.727
26970,7.491666667,173.15,140.2,121.63,26.732
26975,7.493055556,173.12,140.2,121.61,26.733
26980,7.494444444,173.07,140.18,121.58,26.737
26985,7.495833333,173.01,140.18,121.55,26.739
26990,7.497222222,172.99,140.16,121.51,26.74
26995,7.498611111,173.03,140.15,121.49,26.739
27000,7.5,173.07,140.13,121.49,26.735
27005,7.501388889,173.08,140.1,121.47,26.735
27010,7.502777778,173.04,140.08,121.46,26.734
27015,7.504166667,173.03,140.07,121.43,26.733
27020,7.505555556,173.05,140.06,121.44,26.73
27025,7.506944444,173.08,140.06,121.4,26.728
27030,7.508333333,173.11,140.06,121.37,26.727
27035,7.509722222,173.1,140.04,121.33,26.727
27040,7.511111111,173.07,140.01,121.3,26.732
27045,7.5125,173.07,139.99,121.28,26.733
27050,7.513888889,173.05,139.97,121.24,26.737
27055,7.515277778,173.07,139.95,121.23,26.738
27060,7.516666667,173.03,139.92,121.21,26.741
27065,7.518055556,173.01,139.9,121.2,26.741
27070,7.519444444,173.02,139.89,121.17,26.741
27075,7.520833333,173,139.87,121.14,26.739
27080,7.522222222,173.02,139.86,121.11,26.739
27085,7.523611111,172.97,139.85,121.07,26.741
27090,7.525,172.97,139.86,121.03,26.742
27095,7.526388889,172.94,139.84,121.01,26.743
27100,7.527777778,172.98,139.83,120.99,26.741
27105,7.529166667,172.99,139.82,120.97,26.74
27110,7.530555556,172.97,139.8,120.94,26.74
27115,7.531944444,172.95,139.8,120.92,26.74
27120,7.533333333,172.94,139.78,120.91,26.738
27125,7.534722222,172.95,139.76,120.88,26.736
27130,7.536111111,172.95,139.76,120.84,26.736
27135,7.5375,172.97,139.75,120.81,26.737
27140,7.538888889,172.94,139.76,120.77,26.738
27145,7.540277778,172.9,139.77,120.76,26.735
27150,7.541666667,172.88,139.78,120.74,26.733
27155,7.543055556,172.9,139.78,120.72,26.731
27160,7.544444444,172.91,139.76,120.67,26.733
27165,7.545833333,172.92,139.73,120.62,26.737
27170,7.547222222,172.92,139.71,120.58,26.739
27175,7.548611111,172.91,139.71,120.54,26.741
27180,7.55,172.88,139.7,120.52,26.742
27185,7.551388889,172.89,139.7,120.49,26.743
27190,7.552777778,172.88,139.7,120.45,26.741
27195,7.554166667,172.86,139.71,120.41,26.742
27200,7.555555556,172.82,139.69,120.37,26.743
27205,7.556944444,172.83,139.68,120.34,26.742
27210,7.558333333,172.83,139.68,120.31,26.739
27215,7.559722222,172.84,139.68,120.28,26.735
27220,7.561111111,172.82,139.68,120.26,26.733
27225,7.5625,172.8,139.67,120.22,26.732
27230,7.563888889,172.83,139.68,120.19,26.732
27235,7.565277778,172.83,139.67,120.15,26.731
27240,7.566666667,172.87,139.66,120.11,26.731
27245,7.568055556,172.82,139.63,120.07,26.732
27250,7.569444444,172.85,139.63,120.04,26.731
27255,7.570833333,172.82,139.63,120.02,26.729
27260,7.572222222,172.85,139.63,120,26.725
27265,7.573611111,172.81,139.62,119.99,26.721
27270,7.575,172.83,139.58,119.95,26.72
27275,7.576388889,172.82,139.57,119.91,26.72
27280,7.577777778,172.85,139.55,119.87,26.722
27285,7.579166667,172.84,139.55,119.83,26.72
27290,7.580555556,172.83,139.5,119.82,26.719
27295,7.581944444,172.81,139.49,119.8,26.718
27300,7.583333333,172.81,139.44,119.77,26.717
27305,7.584722222,172.83,139.44,119.76,26.715
27310,7.586111111,172.84,139.41,119.73,26.714
27315,7.5875,172.82,139.39,119.71,26.714
27320,7.588888889,172.83,139.37,119.66,26.713
27325,7.590277778,172.79,139.35,119.62,26.715
27330,7.591666667,172.8,139.34,119.6,26.714
27335,7.593055556,172.76,139.34,119.57,26.715
27340,7.594444444,172.78,139.33,119.54,26.713
27345,7.595833333,172.78,139.3,119.49,26.715
27350,7.597222222,172.81,139.28,119.45,26.715
27355,7.598611111,172.81,139.25,119.42,26.715
27360,7.6,172.77,139.23,119.41,26.714
27365,7.601388889,172.7,139.22,119.39,26.716
27370,7.602777778,172.68,139.2,119.35,26.719
27375,7.604166667,172.7,139.17,119.29,26.725
27380,7.605555556,172.69,139.14,119.23,26.73
27385,7.606944444,172.7,139.12,119.21,26.733
27390,7.608333333,172.63,139.1,119.17,26.734
27395,7.609722222,172.62,139.08,119.14,26.733
27400,7.611111111,172.57,139.08,119.1,26.732
27405,7.6125,172.62,139.1,119.08,26.73
27410,7.613888889,172.63,139.13,119.07,26.725
27415,7.615277778,172.65,139.1,119.04,26.721
27420,7.616666667,172.64,139.08,119.02,26.719
27425,7.618055556,172.65,139.06,118.99,26.719
27430,7.619444444,172.61,139.06,118.96,26.719
27435,7.620833333,172.59,139.05,118.92,26.719
27440,7.622222222,172.58,139.04,118.87,26.723
27445,7.623611111,172.59,139.02,118.84,26.724
27450,7.625,172.58,138.99,118.81,26.726
27455,7.626388889,172.54,138.98,118.79,26.728
27460,7.627777778,172.51,138.95,118.75,26.733
27465,7.629166667,172.49,138.94,118.69,26.736
27470,7.630555556,172.49,138.94,118.65,26.734
27475,7.631944444,172.49,138.94,118.61,26.733
27480,7.633333333,172.47,138.94,118.59,26.732
27485,7.634722222,172.48,138.93,118.57,26.73
27490,7.636111111,172.5,138.94,118.55,26.726
27495,7.6375,172.49,138.93,118.53,26.723
27500,7.638888889,172.52,138.95,118.49,26.721
27505,7.640277778,172.52,138.93,118.45,26.72
27510,7.641666667,172.57,138.96,118.42,26.716
27515,7.643055556,172.56,138.91,118.42,26.715
27520,7.644444444,172.53,138.92,118.41,26.713
27525,7.645833333,172.48,138.9,118.37,26.713
27530,7.647222222,172.46,138.91,118.32,26.712
27535,7.648611111,172.48,138.9,118.29,26.712
27540,7.65,172.51,138.9,118.27,26.711
27545,7.651388889,172.51,138.9,118.26,26.708
27550,7.652777778,172.5,138.9,118.23,26.707
27555,7.654166667,172.49,138.89,118.2,26.705
27560,7.655555556,172.48,138.88,118.16,26.706
27565,7.656944444,172.47,138.87,118.14,26.706
27570,7.658333333,172.46,138.84,118.11,26.706
27575,7.659722222,172.49,138.82,118.1,26.705
27580,7.661111111,172.46,138.8,118.06,26.705
27585,7.6625,172.44,138.79,118,26.706
27590,7.663888889,172.38,138.78,117.94,26.71
27595,7.665277778,172.4,138.78,117.9,26.71
27600,7.666666667,172.42,138.75,117.89,26.708
27605,7.668055556,172.4,138.74,117.88,26.71
27610,7.669444444,172.41,138.72,117.86,26.712
27615,7.670833333,172.37,138.72,117.8,26.715
27620,7.672222222,172.38,138.71,117.75,26.714
27625,7.673611111,172.4,138.68,117.71,26.713
27630,7.675,172.42,138.69,117.7,26.71
27635,7.676388889,172.4,138.68,117.7,26.709
27640,7.677777778,172.36,138.69,117.68,26.709
27645,7.679166667,172.34,138.68,117.64,26.71
27650,7.680555556,172.35,138.65,117.6,26.711
27655,7.681944444,172.34,138.64,117.56,26.711
27660,7.683333333,172.34,138.62,117.53,26.713
27665,7.684722222,172.32,138.62,117.5,26.712
27670,7.686111111,172.34,138.61,117.47,26.713
27675,7.6875,172.35,138.6,117.46,26.712
27680,7.688888889,172.32,138.59,117.44,26.713
27685,7.690277778,172.29,138.57,117.44,26.714
27690,7.691666667,172.27,138.56,117.38,26.717
27695,7.693055556,172.25,138.53,117.33,26.72
27700,7.694444444,172.26,138.53,117.31,26.719
27705,7.695833333,172.24,138.52,117.31,26.717
27710,7.697222222,172.26,138.52,117.29,26.714
27715,7.698611111,172.22,138.51,117.26,26.715
27720,7.7,172.24,138.51,117.21,26.716
27725,7.701388889,172.24,138.5,117.19,26.717
27730,7.702777778,172.26,138.49,117.17,26.716
27735,7.704166667,172.25,138.47,117.15,26.714
27740,7.705555556,172.22,138.47,117.16,26.712
27745,7.706944444,172.22,138.45,117.15,26.712
27750,7.708333333,172.18,138.46,117.14,26.713
27755,7.709722222,172.22,138.44,117.11,26.713
27760,7.711111111,172.2,138.44,117.09,26.712
27765,7.7125,172.23,138.41,117.06,26.713
27770,7.713888889,172.17,138.39,117.05,26.714
27775,7.715277778,172.17,138.37,117.02,26.715
27780,7.716666667,172.18,138.37,117.01,26.712
27785,7.718055556,172.18,138.35,116.98,26.712
27790,7.719444444,172.18,138.35,116.96,26.709
27795,7.720833333,172.15,138.33,116.94,26.711
27800,7.722222222,172.16,138.31,116.93,26.711
27805,7.723611111,172.16,138.29,116.9,26.712
27810,7.725,172.14,138.28,116.89,26.711
27815,7.726388889,172.14,138.27,116.89,26.709
27820,7.727777778,172.13,138.25,116.9,26.708
27825,7.729166667,172.12,138.22,116.88,26.709
27830,7.730555556,172.12,138.2,116.86,26.71
27835,7.731944444,172.09,138.17,116.83,26.714
27840,7.733333333,172.08,138.13,116.82,26.714
27845,7.734722222,172.06,138.12,116.8,26.713
27850,7.736111111,172.06,138.12,116.8,26.711
27855,7.7375,172.07,138.11,116.78,26.708
27860,7.738888889,172.08,138.09,116.79,26.708
27865,7.740277778,172.07,138.04,116.79,26.707
27870,7.741666667,172.07,138.02,116.81,26.708
27875,7.743055556,172.03,137.99,116.8,26.71
27880,7.744444444,172.01,137.99,116.81,26.712
27885,7.745833333,172.01,137.98,116.8,26.711
27890,7.747222222,172.06,137.96,116.8,26.709
27895,7.748611111,172.05,137.94,116.79,26.709
27900,7.75,172,137.9,116.78,26.712
27905,7.751388889,171.95,137.88,116.77,26.714
27910,7.752777778,171.93,137.85,116.76,26.715
27915,7.754166667,171.92,137.84,116.75,26.716
